<http://www.wikidata.org/entity/Q1520>
<http://www.wikidata.org/entity/Q288>
<http://www.wikidata.org/entity/Q586>
<http://www.wikidata.org/entity/Q585>
<http://www.wikidata.org/entity/Q597>
<http://www.wikidata.org/entity/Q647>
<http://www.wikidata.org/entity/Q648>
<http://www.wikidata.org/entity/Q749>
<http://www.wikidata.org/entity/Q807>
<http://www.wikidata.org/entity/Q883>
<http://www.wikidata.org/entity/Q891>
<http://www.wikidata.org/entity/Q898>
<http://www.wikidata.org/entity/Q1489>
<http://www.wikidata.org/entity/Q1513>
<http://www.wikidata.org/entity/Q1533>
<http://www.wikidata.org/entity/Q727>
<http://www.wikidata.org/entity/Q546>
<http://www.wikidata.org/entity/Q641>
<http://www.wikidata.org/entity/Q61>
<http://www.wikidata.org/entity/Q975>
<http://www.wikidata.org/entity/Q62>
<http://www.wikidata.org/entity/Q350>
<http://www.wikidata.org/entity/Q216>
<http://www.wikidata.org/entity/Q172>
<http://www.wikidata.org/entity/Q956>
<http://www.wikidata.org/entity/Q1342>
<http://www.wikidata.org/entity/Q1491>
<http://www.wikidata.org/entity/Q334>
<http://www.wikidata.org/entity/Q459>
<http://www.wikidata.org/entity/Q220>
<http://www.wikidata.org/entity/Q1486>
<http://www.wikidata.org/entity/Q268>
<http://www.wikidata.org/entity/Q70>
<http://www.wikidata.org/entity/Q1538>
<http://www.wikidata.org/entity/Q174>
<http://www.wikidata.org/entity/Q87>
<http://www.wikidata.org/entity/Q71>
<http://www.wikidata.org/entity/Q60>
<http://www.wikidata.org/entity/Q100>
<http://www.wikidata.org/entity/Q900>
<http://www.wikidata.org/entity/Q1010>
<http://www.wikidata.org/entity/Q1663>
<http://www.wikidata.org/entity/Q495>
<http://www.wikidata.org/entity/Q1479>
<http://www.wikidata.org/entity/Q580>
<http://www.wikidata.org/entity/Q1335>
<http://www.wikidata.org/entity/Q617>
<http://www.wikidata.org/entity/Q472>
<http://www.wikidata.org/entity/Q1449>
<http://www.wikidata.org/entity/Q894>
<http://www.wikidata.org/entity/Q1017>
<http://www.wikidata.org/entity/Q1070>
<http://www.wikidata.org/entity/Q994>
<http://www.wikidata.org/entity/Q1040>
<http://www.wikidata.org/entity/Q1515>
<http://www.wikidata.org/entity/Q1524>
<http://www.wikidata.org/entity/Q628>
<http://www.wikidata.org/entity/Q239>
<http://www.wikidata.org/entity/Q656>
<http://www.wikidata.org/entity/Q65>
<http://www.wikidata.org/entity/Q649>
<http://www.wikidata.org/entity/Q1476>
<http://www.wikidata.org/entity/Q1352>
<http://www.wikidata.org/entity/Q761>
<http://www.wikidata.org/entity/Q1435>
<http://www.wikidata.org/entity/Q1647>
<http://www.wikidata.org/entity/Q270>
<http://www.wikidata.org/entity/Q1083>
<http://www.wikidata.org/entity/Q612>
<http://www.wikidata.org/entity/Q85>
<http://www.wikidata.org/entity/Q1355>
<http://www.wikidata.org/entity/Q1085>
<http://www.wikidata.org/entity/Q437>
<http://www.wikidata.org/entity/Q384>
<http://www.wikidata.org/entity/Q914>
<http://www.wikidata.org/entity/Q1362>
<http://www.wikidata.org/entity/Q1492>
<http://www.wikidata.org/entity/Q279>
<http://www.wikidata.org/entity/Q1289>
<http://www.wikidata.org/entity/Q919>
<http://www.wikidata.org/entity/Q1530>
<http://www.wikidata.org/entity/Q1296>
<http://www.wikidata.org/entity/Q793>
<http://www.wikidata.org/entity/Q393>
<http://www.wikidata.org/entity/Q385>
<http://www.wikidata.org/entity/Q1309>
<http://www.wikidata.org/entity/Q78>
<http://www.wikidata.org/entity/Q588>
<http://www.wikidata.org/entity/Q598>
<http://www.wikidata.org/entity/Q715>
<http://www.wikidata.org/entity/Q911>
<http://www.wikidata.org/entity/Q1154>
<http://www.wikidata.org/entity/Q1295>
<http://www.wikidata.org/entity/Q1022>
<http://www.wikidata.org/entity/Q915>
<http://www.wikidata.org/entity/Q1055>
<http://www.wikidata.org/entity/Q987>
<http://www.wikidata.org/entity/Q1555>
<http://www.wikidata.org/entity/Q976>
<http://www.wikidata.org/entity/Q582>
<http://www.wikidata.org/entity/Q1707>
<http://www.wikidata.org/entity/Q1718>
<http://www.wikidata.org/entity/Q1711>
<http://www.wikidata.org/entity/Q1724>
<http://www.wikidata.org/entity/Q1721>
<http://www.wikidata.org/entity/Q1829>
<http://www.wikidata.org/entity/Q2096>
<http://www.wikidata.org/entity/Q2100>
<http://www.wikidata.org/entity/Q2119>
<http://www.wikidata.org/entity/Q2132>
<http://www.wikidata.org/entity/Q2423>
<http://www.wikidata.org/entity/Q2471>
<http://www.wikidata.org/entity/Q2683>
<http://www.wikidata.org/entity/Q2801>
<http://www.wikidata.org/entity/Q2933>
<http://www.wikidata.org/entity/Q2833>
<http://www.wikidata.org/entity/Q2916>
<http://www.wikidata.org/entity/Q1880>
<http://www.wikidata.org/entity/Q2887>
<http://www.wikidata.org/entity/Q2844>
<http://www.wikidata.org/entity/Q2066>
<http://www.wikidata.org/entity/Q2907>
<http://www.wikidata.org/entity/Q2079>
<http://www.wikidata.org/entity/Q1754>
<http://www.wikidata.org/entity/Q2123>
<http://www.wikidata.org/entity/Q2871>
<http://www.wikidata.org/entity/Q1729>
<http://www.wikidata.org/entity/Q2843>
<http://www.wikidata.org/entity/Q1761>
<http://www.wikidata.org/entity/Q2235>
<http://www.wikidata.org/entity/Q1930>
<http://www.wikidata.org/entity/Q2044>
<http://www.wikidata.org/entity/Q1726>
<http://www.wikidata.org/entity/Q2103>
<http://www.wikidata.org/entity/Q2141>
<http://www.wikidata.org/entity/Q1731>
<http://www.wikidata.org/entity/Q2899>
<http://www.wikidata.org/entity/Q2838>
<http://www.wikidata.org/entity/Q2467>
<http://www.wikidata.org/entity/Q2807>
<http://www.wikidata.org/entity/Q2742>
<http://www.wikidata.org/entity/Q1858>
<http://www.wikidata.org/entity/Q2868>
<http://www.wikidata.org/entity/Q2135>
<http://www.wikidata.org/entity/Q2841>
<http://www.wikidata.org/entity/Q2773>
